"The backup file does not exist.","Файл резервной копии не существует.",module,Magento_Backup
"The backup file path was not specified.","Путь файла резервной копии не был указан.",module,Magento_Backup
"The backup file ""%1"" does not exist.","Файл резервной копии «%1» не существует.",module,Magento_Backup
"Sorry, but we cannot read from or write to backup file ""%1"".","Извините, но мы не можем считать или записать файл резервной копии «%1».",module,Magento_Backup
"The backup file handler was unspecified.","Обработчик файла резервной копии не был определен.",module,Magento_Backup
"Something went wrong while writing to the backup file ""%1"".","Что-то пошло не так во время записи файла резервной копии «%1».",module,Magento_Backup
"You will lose any data created since the backup was made, including admin users, customers and orders.","Будут потеряны все данные, созданные после резервного копирования, включая администраторов, клиентов и заказы.",module,Magento_Backup
"Are you sure you want to continue?","Вы уверены, что хотите продолжить?",module,Magento_Backup
"This may take a few moments.","Это может занять несколько минут.",module,Magento_Backup
"Be sure your store is in maintenance mode during backup.","Убедитесь, что ваш магазин находится в режиме обслуживания во время резервного копирования.",module,Magento_Backup
"Backup Name","Название резервной копии",module,Magento_Backup
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Пожалуйста, используйте только буквы (a-z или A-Z), цифры (0-9) или пробелы в этой области.",module,Magento_Backup
"Maintenance mode","Режим обслуживания",module,Magento_Backup
"Please put your store into maintenance mode during backup.","Пожалуйста, переведите ваш магазин в режим обслуживания во время резервного копирования.",module,Magento_Backup
Exclude,Исключить,module,Magento_Backup
"Exclude media folder from backup","Исключить папку media из резервной копии",module,Magento_Backup
"Please enter the password to confirm rollback.","Пожалуйста, введите пароль для подтверждения отката.",module,Magento_Backup
"This action cannot be undone.","Это действие нельзя отменить.",module,Magento_Backup
"User Password","Пароль пользователя",module,Magento_Backup
"Please put your store into maintenance mode during rollback processing.","Пожалуйста, переведите ваш магазин в режим обслуживания во время обработки отката.",module,Magento_Backup
"Use FTP Connection","Использовать FTP соединение",module,Magento_Backup
"FTP credentials","Параметры FTP",module,Magento_Backup
"FTP Host","FTP сервер",module,Magento_Backup
"FTP Login","Имя пользователя FTP",module,Magento_Backup
"FTP Password","Пароль FTP",module,Magento_Backup
"Magento root directory","Корневой каталог Magento",module,Magento_Backup
"Create Backup","Создать резервную копию",module,Magento_Backup
Country,Страна,module,Magento_Braintree
"Allowed Credit Card Types","Разрешенные типы кредитных карт",module,Magento_Braintree
"Add Rule","Добавить правило",module,Magento_Braintree
"Braintree Settlement Report","Расчетный отчет Braintree",module,Magento_Braintree
"Sorry, but something went wrong","Извините, но что-то пошло не так",module,Magento_Braintree
"We can't initialize checkout.","Мы не можем инициализировать оплату.",module,Magento_Braintree
"No authorization transaction to proceed capture.","Нет авторизации транзакции для продолжения записи.",module,Magento_Braintree
"Braintree error response.","Ответ об ошибке Braintree.",module,Magento_Braintree
"Payment method nonce can't be retrieved.","Невозможно получить способ одноразовой оплаты.",module,Magento_Braintree
"Wrong transaction status","Неправильный статус операции",module,Magento_Braintree
Authorize,Авторизировать,module,Magento_Braintree
"Authorize and Capture","Авторизировать и записать",module,Magento_Braintree
"--Please Select--","-- Выберите --",module,Magento_Braintree
"Please agree to all the terms and conditions before placing the order.","Пожалуйста, согласитесь со всеми условиями до размещения заказа.",module,Magento_Braintree
"Credit Card Type","Тип кредитной карты",module,Magento_Braintree
"Credit Card Number","Номер кредитной карты",module,Magento_Braintree
"Please, enter valid Credit Card Number","Пожалуйста введите действительный номер кредитной карты",module,Magento_Braintree
"Expiration Date","Дата окончания срока действия",module,Magento_Braintree
"Please, enter valid Expiration Date","Пожалуйста введите допустимую дату истечения срока действия",module,Magento_Braintree
"Card Verification Number","Проверочный код карты",module,Magento_Braintree
"Please, enter valid Card Verification Number","Пожалуйста введите действительный номер проверки карты",module,Magento_Braintree
ending,Окончание,module,Magento_Braintree
expires,"срок действия",module,Magento_Braintree
"PayPal Account","Аккаунт PayPal",module,Magento_Braintree
"PayPal Logo","Логотип PayPal",module,Magento_Braintree
Actions,Действия,module,Magento_Braintree
Delete,Удалить,module,Magento_Braintree
"Percent Discount","Процент скидки",module,Magento_Bundle
"-- Select --","-- Выберите --",module,Magento_Bundle
Dynamic,Динамический,module,Magento_Bundle
Fixed,Исправлено,module,Magento_Bundle
"Create New Option","Создать новую опцию",module,Magento_Bundle
"Bundle Items","Элементы комплекта",module,Magento_Bundle
"Add Products to Option","Добавить товар для опции",module,Magento_Bundle
Close,Закрыть,module,Magento_Bundle
"Delete Option","Удалить опцию",module,Magento_Bundle
"What are you looking for?","Что вы ищете?",module,Magento_Bundle
Product,Товар,module,Magento_Bundle
SKU,Артикул,module,Magento_Bundle
Price,Цена,module,Magento_Bundle
Delete,Удалить,module,Magento_Bundle
"Use Default Value","Использовать значение по умолчанию",module,Magento_Bundle
"There is no defined renderer for ""%1"" option type.","Нет определенного модуля подготовки отчетов для типа опции «%1».",module,Magento_Bundle
"Only implemented for bundle product","Работает только для комплекта товара",module,Magento_Bundle
"Product with specified sku: ""%1"" is not a bundle product","Товар с указанным sku: «%1»-не является товаром даного комплекта",module,Magento_Bundle
"Bundle product could not contain another composite product","Товар комплекта не может содержать другой составной товар",module,Magento_Bundle
"Id field of product link is required","требуется Id поле ссылки товара",module,Magento_Bundle
"Can not find product link with id ""%1""","Не могу найти ссылку товара с идентификатором «%1»",module,Magento_Bundle
"Could not save child: ""%1""","Не удалось сохранить потомка: «%1»",module,Magento_Bundle
"Product with specified sku: ""%1"" does not contain option: ""%2""","Товар с указанным sku: «%1» не содержит параметр: «%2»",module,Magento_Bundle
"Child with specified sku: ""%1"" already assigned to product: ""%2""","Потомок с указанной sku: «%1» уже назначен к товару: «%2»",module,Magento_Bundle
"Product with specified sku: %1 is not a bundle product","Товар с указанным sku: «%1»-не является товаром даного комплекта",module,Magento_Bundle
"%fieldName is a required field.","%fieldName является обязательным полем.",module,Magento_Bundle
"Requested option doesn't exist","Запрошенный параметр не существует",module,Magento_Bundle
"Cannot delete option with id %1","Не удается удалить опцию с идентификатором %1",module,Magento_Bundle
"Could not save option","Не удалось сохранить опцию",module,Magento_Bundle
"Price Range","Диапазон цен",module,Magento_Bundle
"As Low as","Так же низко как",module,Magento_Bundle
Together,Вместе,module,Magento_Bundle
Separately,Отдельно,module,Magento_Bundle
"Please specify product option(s).","Пожалуйста, укажите вариант(ы) товара.",module,Magento_Bundle
"The options you selected are not available.","Выбранные параметры недоступны.",module,Magento_Bundle
"The required options you selected are not available.","Необходимые параметры, выбранные вами недоступны.",module,Magento_Bundle
"Please select all required options.","Пожалуйста, выберите все необходимые параметры.",module,Magento_Bundle
"We can't add this item to your shopping cart right now.","Мы не может добавить этот элемент в корзину прямо сейчас.",module,Magento_Bundle
N/A,Н/Д,module,Magento_Bundle
Percent,Процент,module,Magento_Bundle
"We can't save custom-defined options for bundles with dynamic pricing.","Мы не можем сохранить пользовательские параметры для связки с динамической калькуляцией цены.",module,Magento_Bundle
Cancel,Отмена,module,Magento_Bundle
"Add Selected Products","Добавить выбранныетовары",module,Magento_Bundle
"Add Option","Добавить параметр",module,Magento_Bundle
"New Option","Новый параметр",module,Magento_Bundle
"Option Title","Название параметра",module,Magento_Bundle
"Default Title","Заголовок по умолчанию",module,Magento_Bundle
"Store View Title","Название представления магазина",module,Magento_Bundle
"Input Type","Тип ввода",module,Magento_Bundle
Drop-down,"Раскрывающийся список",module,Magento_Bundle
"Radio Buttons",Радио-кнопки,module,Magento_Bundle
Checkbox,Кнопка-флажок,module,Magento_Bundle
"Multiple Select","Множественный выбор",module,Magento_Bundle
Required,Обязательно,module,Magento_Bundle
"Is Default","По умолчанию",module,Magento_Bundle
Name,Название,module,Magento_Bundle
"Default Quantity","Количество по умолчанию",module,Magento_Bundle
"User Defined","Определяемые пользователем",module,Magento_Bundle
"Price Type","Тип цены",module,Magento_Bundle
None,Нет,module,Magento_Bundle
Quantity:,Количество:,module,Magento_Bundle
"Choose a selection...","Выберете выбранное",module,Magento_Bundle
"Ship Bundle Items","Вставить комплект товара",module,Magento_Bundle
Position,Позиция,module,Magento_Bundle
"There are no products in this option.","В этом варианте нет товаров.",module,Magento_Bundle
Default,"По умолчанию",module,Magento_Bundle
Ordered,Заказать,module,Magento_Bundle
Invoiced,"Выставлен счет",module,Magento_Bundle
Shipped,Отправлено,module,Magento_Bundle
Refunded,Возвращено,module,Magento_Bundle
Canceled,Отменен,module,Magento_Bundle
"As low as","Так же низко как",module,Magento_Bundle
"Regular Price","Обычная цена",module,Magento_Bundle
From,от,module,Magento_Bundle
To,До,module,Magento_Bundle
"Buy %1 with %2 discount each","Купить %1 с %2 со скидкой",module,Magento_Bundle
"Go back to product details","Вернуться к информации о товаре",module,Magento_Bundle
"Customize and Add to Cart","Настроить и добавить в корзину",module,Magento_Bundle
"* Required Fields","* Обязательные поля",module,Magento_Bundle
"Your Customization","Ваши настройки",module,Magento_Bundle
Availability,Наличие,module,Magento_Bundle
"In stock","В наличии",module,Magento_Bundle
"Out of stock","Нет в наличии",module,Magento_Bundle
Summary,Суммарно,module,Magento_Bundle
Availability:,Наличие:,module,Magento_Bundle
Quantity,Количество,module,Magento_Bundle
"Customize %1","Настройка %1",module,Magento_Bundle
"No options of this product are available.","Нет доступных опций для этого продукта.",module,Magento_Bundle
"Gift Message",Сообщение,module,Magento_Bundle
From:,От:,module,Magento_Bundle
To:,До:,module,Magento_Bundle
Message:,Сообщение:,module,Magento_Bundle
"Product Name","Название товара",module,Magento_Bundle
Subtotal,"Промежуточный итог",module,Magento_Bundle
"Discount Amount","Сумма скидки",module,Magento_Bundle
"Row Total","Всего строк",module,Magento_Bundle
"Qty Invoiced","Кол-во выставленных счетов",module,Magento_Bundle
"Qty Shipped","Кол-во отправки",module,Magento_Bundle
Always,Всегда,module,Magento_Captcha
"After number of attempts to login","После нескольких попыток авторизоваться",module,Magento_Captcha
"Provided form does not exist","При условии, если форма не существует",module,Magento_Captcha
"Incorrect CAPTCHA","Некорректная CAPTCHA",module,Magento_Captcha
"Incorrect CAPTCHA.","Некорректная CAPTCHA.",module,Magento_Captcha
"The account is locked. Please wait and try again or contact %1.","Учетная запись заблокирована. Пожалуйста, подождите и повторите попытку или свяжитесь с %1.",module,Magento_Captcha
"Please enter the letters from the image","Пожалуйста, введите буквы с картинки",module,Magento_Captcha
"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Внимание</strong>: Captcha чувствительна к регистру в полях ввода данных.",module,Magento_Captcha
"Reload captcha","Обновить captcha",module,Magento_Captcha
"Please type the letters below","Пожалуйста, введите буквы ниже",module,Magento_Captcha
"File directory '%1' is not readable.","Каталог '% 1' не доступен для чтения.",module,Magento_CatalogImportExport
"File directory '%1' is not writable.","Каталог '% 1' не доступен для записи.",module,Magento_CatalogImportExport
"File '%1' was not found or has read restriction.","Файл «%1» не существует или у вас нет прав на чтение.",module,Magento_CatalogImportExport
"ALL GROUPS","ВСЕ ГРУППЫ",module,Magento_CatalogInventory
"Customer Group","Группы клиентов",module,Magento_CatalogInventory
"Minimum Qty","Минимальное кол-во",module,Magento_CatalogInventory
"We can't rebuild the index for an undefined product.","Мы не можем перестроить индекс для неопределенного продукта.",module,Magento_CatalogInventory
"In Stock","В наличии",module,Magento_CatalogInventory
"Out of Stock","Нет в наличии",module,Magento_CatalogInventory
Quantity,Количество,module,Magento_CatalogInventory
"Only %1 left","Осталось всего %1",module,Magento_CatalogInventory
"Product Name","Название товара",module,Magento_CatalogInventory
Qty,Кол-во,module,Magento_CatalogInventory
"Delete Rule","Удалить правило",module,Magento_CatalogRule
"Are you sure you want to do this?","Вы уверены, что вы хотите это сделать?",module,Magento_CatalogRule
Reset,Сбросить,module,Magento_CatalogRule
"Save and Continue Edit","Сохранить и продолжить редактирование",module,Magento_CatalogRule
Save,Сохранить,module,Magento_CatalogRule
"Add New Rule","Добавить новое правило",module,Magento_CatalogRule
"Apply Rules","Применить правила",module,Magento_CatalogRule
Type,Тип,module,Magento_CatalogRule
"Attribute Set","Набор атрибутов",module,Magento_CatalogRule
SKU,Артикул,module,Magento_CatalogRule
Product,Товар,module,Magento_CatalogRule
"Edit Rule","Редактировать правило",module,Magento_CatalogRule
"New Rule","Новое правило",module,Magento_CatalogRule
Catalog,Каталог,module,Magento_CatalogRule
Home,Главная,module,Magento_CatalogSearch
"Go to Home Page","Перейти на главную страницу",module,Magento_CatalogSearch
All,Все,module,Magento_CatalogSearch
Yes,Да,module,Magento_CatalogSearch
No,Нет,module,Magento_CatalogSearch
Grid,Сетка,module,Magento_CatalogSearch
List,Список,module,Magento_CatalogSearch
"%1 and greater","%1 и более",module,Magento_CatalogSearch
"up to %1","до %1",module,Magento_CatalogSearch
Category,Категория,module,Magento_CatalogSearch
Product,Товар,module,Magento_CatalogSearch
Search,Поиск,module,Magento_CatalogSearch
"Advanced Search","Расширенный поиск",module,Magento_CatalogSearch
"We can't find any items matching these search criteria.","Мы не можем найти другие элементы, соответствующие этим критериям поиска.",module,Magento_CatalogSearch
"Create Permanent Redirect for old URL","Создание постоянного перенаправления для старого URL-адреса",module,Magento_CatalogUrlRewrite
"Conditions Combination","Сочетание условий",module,Magento_CatalogWidget
SKU,Артикул,module,Magento_CatalogWidget
"Add to Cart","Добавить в корзину",module,Magento_CatalogWidget
"In stock","В наличии",module,Magento_CatalogWidget
"Out of stock","Нет в наличии",module,Magento_CatalogWidget
"Add to Wish List","Добавить в список желаний",module,Magento_CatalogWidget
"Add to Compare","Добавить в сравнение",module,Magento_CatalogWidget
Root,Корень,module,Magento_Catalog
Delete,Удалить,module,Magento_Catalog
Save,Сохранить,module,Magento_Catalog
Name,Название,module,Magento_Catalog
SKU,Артикул,module,Magento_Catalog
Price,Цена,module,Magento_Catalog
"Add Subcategory","Добавить подкатегорию",module,Magento_Catalog
"Add Root Category","Добавить корневую категорию",module,Magento_Catalog
Day,День,module,Magento_Catalog
Month,Месяц,module,Magento_Catalog
Year,Год,module,Magento_Catalog
[GLOBAL],[ГЛОБАЛЬНО],module,Magento_Catalog
[WEBSITE],[САЙТ],module,Magento_Catalog
"[STORE VIEW]","[Представление магазина]",module,Magento_Catalog
"WYSIWYG Editor","WYSIWYG редактор",module,Magento_Catalog
"Add Product","Добавить товар",module,Magento_Catalog
"Product Attributes","Атрибуты товара",module,Magento_Catalog
"Add New Attribute","Добавить новый атрибут",module,Magento_Catalog
Cancel,Отмена,module,Magento_Catalog
"Save Attribute","Сохранить атрибут",module,Magento_Catalog
"Save and Continue Edit","Сохранить и продолжить редактирование",module,Magento_Catalog
"Delete Attribute","Удалить атрибут",module,Magento_Catalog
"Default Value","Значение по умолчанию",module,Magento_Catalog
"Unique Value","Уникальное значение",module,Magento_Catalog
"Store View","Представление магазина",module,Magento_Catalog
Website,Веб-сайт,module,Magento_Catalog
Global,Глобальнo,module,Magento_Catalog
Scope,"Область видимости",module,Magento_Catalog
"Declare attribute value saving scope.","Объявить диапазон действия сохраняемого значения атрибута.",module,Magento_Catalog
"Use in Search","Использовать в поиске по сайту",module,Magento_Catalog
"Enable WYSIWYG","Включить визуальный редактор",module,Magento_Catalog
Gallery,Галерея,module,Magento_Catalog
"System Properties","Свойства системы",module,Magento_Catalog
No,Нет,module,Magento_Catalog
Yes,Да,module,Magento_Catalog
Text,Текст,module,Magento_Catalog
Decimal,"Десятичное число",module,Magento_Catalog
Integer,"Целое число",module,Magento_Catalog
"Globally Editable","Глобально редактируемые",module,Magento_Catalog
Properties,Свойства,module,Magento_Catalog
Visible,Видимый,module,Magento_Catalog
"Web Site",Веб-сайт,module,Magento_Catalog
Searchable,"Включить в поиск по сайту",module,Magento_Catalog
Comparable,"Включить в сравнение",module,Magento_Catalog
"Add New","Добавить новый",module,Magento_Catalog
Back,Вернуться,module,Magento_Catalog
Reset,Сбросить,module,Magento_Catalog
"New Set Name","Новый набор атрибутов",module,Magento_Catalog
"Edit Attribute Set '%1'","Редактировать набор атрибутов '%1'",module,Magento_Catalog
"Add Attribute","Добавить атрибут",module,Magento_Catalog
"Add New Group","Добавить новую группу",module,Magento_Catalog
"Add Group","Добавить группу",module,Magento_Catalog
"Close Window","Закрыть окно",module,Magento_Catalog
"New Product","Новый товар",module,Magento_Catalog
"Save & Close","Сохранить и закрыть",module,Magento_Catalog
Attributes,Атрибуты,module,Magento_Catalog
Change,Изменить,module,Magento_Catalog
"Create Category","Создать категорию",module,Magento_Catalog
"Category Name","Название категории",module,Magento_Catalog
"Parent Category","Родительская категория",module,Magento_Catalog
"First Name",Имя,module,Magento_Catalog
"Last Name",Фамилия,module,Magento_Catalog
Email,"Электронная почта",module,Magento_Catalog
"New Attribute","Новый атрибут",module,Magento_Catalog
Type,Тип,module,Magento_Catalog
"Attribute Set","Набор атрибутов",module,Magento_Catalog
Status,Статус,module,Magento_Catalog
Visibility,Видимость,module,Magento_Catalog
"Import Options","Параметры импорта",module,Magento_Catalog
"Use Default","Использовать значение по умолчанию",module,Magento_Catalog
Import,Импорт,module,Magento_Catalog
"Add New Row","Добавить новую строку",module,Magento_Catalog
"Delete Row","Удалить строку",module,Magento_Catalog
"All Websites","Все веб-сайты",module,Magento_Catalog
"ALL GROUPS","ВСЕ ГРУППЫ",module,Magento_Catalog
"Related Products","Сопутствующие товары",module,Magento_Catalog
Up-sells,"Похожие товары",module,Magento_Catalog
Cross-sells,"Перекрёстные продажи",module,Magento_Catalog
Quantity,Количество,module,Magento_Catalog
Edit,Редактировать,module,Magento_Catalog
"Are you sure?","Вы уверены?",module,Magento_Catalog
"Change Status","Изменить статус",module,Magento_Catalog
"New Category","Новая категория",module,Magento_Catalog
"Images (.gif, .jpg, .png)","Изображения (.gif, .jpg, .png)",module,Magento_Catalog
"Add New Images","Добавить новые изображения",module,Magento_Catalog
Product,Товар,module,Magento_Catalog
Home,Главная,module,Magento_Catalog
"Go to Home Page","Перейти на главную страницу",module,Magento_Catalog
"Subscribe to RSS Feed","Подписаться на RSS канал",module,Magento_Catalog
N/A,Н/Д,module,Magento_Catalog
"-- Please Select --","-- Выберите --",module,Magento_Catalog
None,Нет,module,Magento_Catalog
"New Products from %1","Новые товары от %1",module,Magento_Catalog
"New Products","Новые товары",module,Magento_Catalog
"Manage Catalog Categories","Управление категориями",module,Magento_Catalog
"Manage Categories","Управление категориями",module,Magento_Catalog
"You deleted the category.","Вы удалили категорию.",module,Magento_Catalog
"Something went wrong while trying to delete the category.","Что-то пошло не так при попытке удалить категорию.",module,Magento_Catalog
Categories,Категории,module,Magento_Catalog
"Attribute ""%1"" is required.","Атрибут ""%1"" является обязательным.",module,Magento_Catalog
"You saved the category.","Вы сохранили категорию.",module,Magento_Catalog
Catalog,Каталог,module,Magento_Catalog
"Manage Product Attributes","Управление атрибутами товара",module,Magento_Catalog
"Edit Product Attribute","Редактировать атрибут товара",module,Magento_Catalog
Products,Товары,module,Magento_Catalog
"Unable to save product","Не удается сохранить товар",module,Magento_Catalog
"You saved the product.","Вы сохранили товар.",module,Magento_Catalog
"SKU for product %1 has been changed to %2.","Артикул для товара %1 был изменен на %2.",module,Magento_Catalog
Grid,Сетка,module,Magento_Catalog
List,Список,module,Magento_Catalog
All,Все,module,Magento_Catalog
"Can't delete root category.","Невозможно удалить корневую категорию.",module,Magento_Catalog
"Products only","Только товары",module,Magento_Catalog
"Static block only","Только статический блок",module,Magento_Catalog
"Static block and products","Статический блок и товары",module,Magento_Catalog
"Please select a static block.","Пожалуйста, выберите статический блок.",module,Magento_Catalog
"-- Please Select a Category --","-- Выберите категорию --",module,Magento_Catalog
"Grid Only","Только сетка",module,Magento_Catalog
"List Only","Только список",module,Magento_Catalog
"Grid (default) / List","Сетка (по умолчанию) / Список",module,Magento_Catalog
"List (default) / Grid","Список (по умолчанию) / Сетка",module,Magento_Catalog
Percent,Процент,module,Magento_Catalog
"-- Please select --","-- Выберите --",module,Magento_Catalog
Category,Категория,module,Magento_Catalog
Enabled,Включено,module,Magento_Catalog
Disabled,Отключено,module,Magento_Catalog
"Cannot save product.","Не удается сохранить товар.",module,Magento_Catalog
"Such product doesn't exist","Этот продукт не существует",module,Magento_Catalog
"Such image doesn't exist","Такое изображение не существует",module,Magento_Catalog
"We couldn't move this file: %1.","Мы не смогли переместить этот файл: %1.",module,Magento_Catalog
"Please specify product's required option(s).","Пожалуйста, укажите нужный вариант (ы) продукта.",module,Magento_Catalog
"File '%1' is not an image.","Файл '%1' не является изображением.",module,Magento_Catalog
"The text is too long.","Текст слишком длинный.",module,Magento_Catalog
"The file upload failed.","Не удалось загрузить файл.",module,Magento_Catalog
"Not Visible Individually","Не видим по отдельности",module,Magento_Catalog
Search,Поиск,module,Magento_Catalog
"Catalog, Search","Каталог, Поиск",module,Magento_Catalog
message,сообщение,module,Magento_Catalog
Select...,Выберите...,module,Magento_Catalog
"Customer Group","Группы клиентов",module,Magento_Catalog
To,До,module,Magento_Catalog
"Max Characters","Макс. количество символов",module,Magento_Catalog
Thumbnail,Мини-изображение,module,Magento_Catalog
Actions,Действия,module,Magento_Catalog
"Collapse All","Свернуть все",module,Magento_Catalog
"Expand All","Развернуть всё",module,Magento_Catalog
"Use Default Value","Использовать значение по умолчанию",module,Magento_Catalog
"Is Default","По умолчанию",module,Magento_Catalog
Groups,Группы,module,Magento_Catalog
"Please enter a new group name.","Пожалуйста, введите имя новой группы.",module,Magento_Catalog
"The field isn't complete.","Поле не является полным.",module,Magento_Catalog
"Maximum image width","Максимальная ширина изображения",module,Magento_Catalog
"Maximum image height","Максимальная высота изображения",module,Magento_Catalog
"Maximum number of characters:","Максимальное количество символов:",module,Magento_Catalog
"Manage Stock","Управление наличием",module,Magento_Catalog
Qty,Кол-во,module,Magento_Catalog
"In Stock","В наличии",module,Magento_Catalog
"Out of Stock","Нет в наличии",module,Magento_Catalog
"Input Type","Тип ввода",module,Magento_Catalog
Action,Действие,module,Magento_Catalog
"Delete image","Удалить изображение",module,Magento_Catalog
"Mass Actions","Массовые действия",module,Magento_Catalog
"Select All","Выбрать всё",module,Magento_Catalog
"Unselect All","Снять все выделения",module,Magento_Catalog
"Select Visible","Выделить видимые",module,Magento_Catalog
"Unselect Visible","Снять выделение с видимых",module,Magento_Catalog
"Print This Page","Распечатать эту страницу",module,Magento_Catalog
"Remove Product","Удалить товар",module,Magento_Catalog
"Add to Cart","Добавить в корзину",module,Magento_Catalog
"In stock","В наличии",module,Magento_Catalog
"Out of stock","Нет в наличии",module,Magento_Catalog
"Add to Wish List","Добавить в список желаний",module,Magento_Catalog
Compare,Сравнить,module,Magento_Catalog
Next,Дальше,module,Magento_Catalog
"Add to Compare","Добавить в сравнение",module,Magento_Catalog
"select all","выбрать все",module,Magento_Catalog
"per page","на странице",module,Magento_Catalog
Loading...,Загрузка...,module,Magento_Catalog
"* Required Fields","* Обязательные поля",module,Magento_Catalog
Availability,Наличие,module,Magento_Catalog
"Terms and Conditions","Условия и соглашения",module,Magento_CheckoutAgreements
"Add New Condition","Добавить новое условие",module,Magento_CheckoutAgreements
"Save Condition","Сохранить условие",module,Magento_CheckoutAgreements
"Delete Condition","Удалить условие",module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Редактировать Условия и Соглашения",module,Magento_CheckoutAgreements
"New Terms and Conditions","Новые Условия и Соглашения",module,Magento_CheckoutAgreements
Status,Статус,module,Magento_CheckoutAgreements
Enabled,Включено,module,Magento_CheckoutAgreements
Disabled,Отключено,module,Magento_CheckoutAgreements
"Store View","Представление магазина",module,Magento_CheckoutAgreements
Sales,Продажи,module,Magento_CheckoutAgreements
Automatically,Автоматически,module,Magento_CheckoutAgreements
Manually,Вручную,module,Magento_CheckoutAgreements
"Shopping Cart",Корзина,module,Magento_Checkout
City,Город,module,Magento_Checkout
Country,Страна,module,Magento_Checkout
State/Province,Область,module,Magento_Checkout
"Zip/Postal Code","Почтовый индекс",module,Magento_Checkout
"Customer is already registered","Покупатель уже зарегистрирован",module,Magento_Checkout
"You added %1 to your shopping cart.","%1 добавлены в вашу корзину.",module,Magento_Checkout
"We can't add this item to your shopping cart right now.","Мы не может добавить этот элемент в корзину прямо сейчас.",module,Magento_Checkout
"Out of stock","Нет в наличии",module,Magento_Checkout
"We can't remove the item.","Мы не можем удалить элемент.",module,Magento_Checkout
"We can't update the item right now.","Мы не можем обновить элемент прямо сейчас.",module,Magento_Checkout
"We can't update the shopping cart.","Мы не можем обновить корзину.",module,Magento_Checkout
"Page not found.","Страница не найдена.",module,Magento_Checkout
"We can't find the product.","Мы не можем найти продукт.",module,Magento_Checkout
Error!,Ошибка!,module,Magento_Checkout
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print""> Распечатайте квитанцию</a>",module,Magento_Checkout
Price,Цена,module,Magento_Checkout
Qty,Кол-во,module,Magento_Checkout
Subtotal,"Промежуточный итог",module,Magento_Checkout
"What's this?","Что это?",module,Magento_Checkout
"Edit item parameters","Изменить параметры позиции",module,Magento_Checkout
Edit,Редактировать,module,Magento_Checkout
"Remove item","Удалить позицию",module,Magento_Checkout
"Excl. Tax","Без налога",module,Magento_Checkout
Loading...,Загрузка...,module,Magento_Checkout
"Order #","Заказ #",module,Magento_Checkout
"Product Name","Название товара",module,Magento_Checkout
"Incl. Tax","Включая налог",module,Magento_Checkout
"We'll email you an order confirmation with details and tracking info.","Мы вышлем вам подтверждение заказа с деталями о отслеживании.",module,Magento_Checkout
"Static Blocks","Статические блоки",module,Magento_Cms
"Add New Block","Добавить новый блок",module,Magento_Cms
Back,Вернуться,module,Magento_Cms
"Delete Block","Удалить блок",module,Magento_Cms
"Are you sure you want to do this?","Вы уверены, что вы хотите это сделать?",module,Magento_Cms
Reset,Сбросить,module,Magento_Cms
"Save and Continue Edit","Сохранить и продолжить редактирование",module,Magento_Cms
"Save Block","Сохранить блок",module,Magento_Cms
Status,Статус,module,Magento_Cms
Disabled,Отключено,module,Magento_Cms
Enabled,Включено,module,Magento_Cms
"Add New Page","Добавить новую страницу",module,Magento_Cms
"Delete Page","Удалить страницу",module,Magento_Cms
"Save Page","Сохранить страницу",module,Magento_Cms
"Store View","Представление магазина",module,Magento_Cms
Created,Создан,module,Magento_Cms
Modified,Изменен,module,Magento_Cms
Action,Действие,module,Magento_Cms
Preview,"Предварительный просмотр",module,Magento_Cms
"Create Folder...","Создать папку...",module,Magento_Cms
"Delete Folder","Удалить папку",module,Magento_Cms
"Delete File","Удалить файл",module,Magento_Cms
"New Folder Name:","Имя новой папки:",module,Magento_Cms
"Are you sure you want to delete this folder?","Вы уверены, что хотите удалить эту папку?",module,Magento_Cms
"Are you sure you want to delete this file?","Вы уверены, что хотите удалить этот файл?",module,Magento_Cms
Home,Главная,module,Magento_Cms
"Go to Home Page","Перейти на главную страницу",module,Magento_Cms
"New Block","Новый блок",module,Magento_Cms
"Edit Page","Редактировать страницу",module,Magento_Cms
"New Page","Новая страница",module,Magento_Cms
Pages,Страницы,module,Magento_Cms
"Page Title","Заголовок страницы",module,Magento_Cms
Edit,Редактировать,module,Magento_Cms
Delete,Удалить,module,Magento_Cms
"No files found","Файлы не найдены",module,Magento_Cms
"Browse Files...","Выбрать файлы...",module,Magento_Cms
"Collapse All","Свернуть все",module,Magento_Cms
"Expand All","Развернуть всё",module,Magento_Cms
"Default Config","Конфигурации по умолчанию",module,Magento_Config
[GLOBAL],[ГЛОБАЛЬНО],module,Magento_Config
[WEBSITE],[САЙТ],module,Magento_Config
"[STORE VIEW]","[Представление магазина]",module,Magento_Config
"Use Default","Использовать значение по умолчанию",module,Magento_Config
Add,Добавить,module,Magento_Config
"Delete File","Удалить файл",module,Magento_Config
Enable,Включить,module,Magento_Config
Disable,Отключить,module,Magento_Config
System,Система,module,Magento_Config
"Page not found.","Страница не найдена.",module,Magento_Config
